price,latitude,longitude,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price
1,40.65593938676759,-73.95672732557327,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,685,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.792
1,40.70586,-73.94931,100.0,100.0,1.0,1.0,1,0,1,0,2,1.5,1.0,1.0,0,0,17,292,30,365,14,6,1,5.0,4.93,4.71,5.0,5.0,4.79,4.93,0.18,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4747,2385.0,105.0,0,1,0,0,1,1,0,1,0,0,1,2.7847358121330723
5,40.77796,-73.96073,100.0,100.0,4.0,5.0,4,4,0,0,2,1.0,1.0,2.0,4,34,52,52,30,80,10,4,0,5.0,4.9,5.0,5.0,5.0,5.0,4.8,0.27,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3638,1201.0,121.0,0,0,0,1,0,1,0,0,0,0,1,2.825
0,40.68916,-73.93513,100.0,100.0,2.0,2.0,2,0,2,0,1,1.0,1.0,1.0,5,35,65,339,30,1125,64,3,0,4.78,4.81,4.8,4.94,4.81,4.58,4.73,1.56,1,0,1,1,1,3,1,1,0,1,1,0,0,0,0,1346,1306.0,354.0,0,0,0,0,1,1,1,1,0,0,1,1.8409785932721712
0,40.69666,-73.91294,99.0,23.0,727.0,1336.0,719,0,719,0,1,4.0,5.0,1.0,0,0,0,246,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,1.4621848739495797
0,40.70263892374017,-73.90870676543224,95.0,57.0,16.0,16.0,16,1,15,0,2,1.0,1.0,1.0,4,34,64,244,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,825,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.2307692307692308
1,40.81813,-73.94368,100.0,100.0,1.0,2.0,1,1,0,0,4,1.0,2.0,3.0,7,7,9,284,30,1125,8,4,0,4.63,4.63,4.13,4.5,4.75,4.63,4.5,0.3,0,0,1,1,1,2,3,1,0,1,0,1,0,0,0,3620,878.0,192.0,0,0,0,0,0,0,1,1,0,0,1,1.9365351629502572
3,40.71082,-74.00674,100.0,0.0,1.0,1.0,1,1,0,0,6,1.0,2.0,3.0,10,12,42,317,30,99,210,0,0,4.81,4.88,4.85,4.89,4.82,4.92,4.77,1.97,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3292,3271.0,834.0,0,1,0,0,1,1,1,0,0,1,1,4.306976744186047
3,40.67593930868926,-73.75392346944564,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,2,1.0,2.0,2.0,30,60,90,365,30,365,4,0,0,3.75,4.0,4.5,4.5,4.75,4.5,4.5,0.25,0,1,0,1,1,0,3,1,0,0,0,0,1,0,0,566,560.0,518.0,0,0,1,0,1,1,1,1,0,0,1,1.4814814814814814
3,40.81469,-73.94324,100.0,100.0,7.0,14.0,7,7,0,0,4,1.0,0.0,2.0,4,4,21,262,4,29,168,16,1,4.63,4.75,4.62,4.86,4.87,4.7,4.58,1.42,0,0,1,0,1,3,3,1,0,1,0,1,0,0,0,4042,3638.0,96.0,0,0,0,0,1,1,1,1,0,0,1,1.9365351629502572
3,40.71886,-73.99021,100.0,92.0,2.0,3.0,1,1,0,0,1,1.0,1.0,1.0,0,1,31,119,30,365,5,2,0,4.8,5.0,5.0,4.6,5.0,5.0,4.8,0.29,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,746,603.0,226.0,0,1,1,0,1,1,1,0,0,0,1,3.368715083798883
2,40.80211,-73.95483,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,1,1.0,1.0,1.0,29,59,89,364,30,30,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,283,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.9365351629502572
5,40.7476357,-73.98217389999999,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,178,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.478021978021978
5,40.74247,-73.98998,98.0,100.0,89.0,764.0,88,46,42,0,2,1.0,0.0,1.0,27,57,87,342,1,1125,74,23,1,4.27,4.41,4.32,4.68,4.55,4.78,4.14,2.6,0,1,1,1,1,3,1,1,1,1,0,1,0,0,0,2239,932.0,97.0,0,1,1,0,0,1,0,0,0,0,0,3.7857142857142856
3,40.80364167472907,-73.95572370695218,100.0,100.0,1.0,5.0,1,1,0,0,4,2.5,2.0,4.0,27,27,27,176,56,160,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.13,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,5544,317.0,317.0,0,1,1,0,1,1,1,1,0,0,1,1.9365351629502572
0,40.65074,-73.9519,100.0,99.0,2.0,3.0,2,0,2,0,2,1.0,1.0,0.0,17,47,77,79,30,1125,14,0,0,4.79,4.86,4.64,4.93,5.0,4.64,4.79,0.18,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,2950,2372.0,2311.0,0,0,1,0,0,0,1,0,0,0,1,1.515
3,40.78115,-73.95866,100.0,100.0,2.0,2.0,1,1,0,0,2,1.0,1.0,1.0,30,60,90,365,400,1125,1,0,0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,0.04,1,1,1,1,1,1,3,1,0,1,0,1,0,0,0,4550,851.0,851.0,0,1,0,0,1,0,1,0,0,0,1,2.825
1,40.7606,-73.98832,100.0,79.0,382.0,1480.0,354,2,352,0,1,0.0,4.0,1.0,0,0,0,249,30,180,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,1853,1385.667299530936,382.2577618941255,1,0,1,0,0,1,1,0,0,0,1,3.134851138353765
4,40.68324,-73.9505,67.0,100.0,1.0,1.0,1,1,0,0,6,1.0,3.0,5.0,29,59,89,364,30,1125,63,7,0,4.84,4.84,4.9,4.92,4.98,4.65,4.76,1.71,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,1658,1188.0,357.0,0,0,0,1,1,1,1,1,0,0,1,1.8409785932721712
4,40.772404,-73.9544678,100.0,82.0,242.0,373.0,213,213,0,0,5,1.5,2.0,2.0,1,7,37,312,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,1385.667299530936,382.2577618941255,1,0,1,0,1,1,1,1,0,0,1,2.825
4,40.68285,-73.92195,91.2799962938942,78.69644493311343,1.0,2.0,1,1,0,0,6,1.0,2.0,4.0,28,58,88,363,30,1125,121,0,0,4.75,4.86,4.97,4.98,4.97,4.27,4.76,1.05,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3602,3522.0,531.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
1,40.79776,-73.97123,70.0,37.0,36.0,79.0,36,18,18,0,2,3.0,1.0,1.0,0,3,33,212,30,500,1,0,0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.04,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1329,767.0,767.0,0,1,1,0,0,1,1,0,0,0,1,3.020408163265306
2,40.66309,-73.9344,100.0,99.0,6.0,6.0,6,0,6,0,2,3.0,1.0,1.0,10,40,70,345,1,365,5,5,1,5.0,5.0,5.0,5.0,5.0,4.2,4.8,1.05,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4074,223.0,82.0,0,0,0,0,0,0,1,1,0,0,1,1.515
4,40.68269,-73.91188,100.0,100.0,3.0,3.0,3,3,0,0,7,1.0,3.0,4.0,0,0,0,127,30,365,56,1,0,4.91,4.95,4.86,4.84,4.8,4.63,4.89,0.83,0,1,1,1,1,3,3,1,1,1,1,0,0,0,0,4503,2107.0,144.0,0,1,0,1,1,1,0,1,0,0,1,1.8409785932721712
5,40.7220977,-73.958082,91.2799962938942,71.0,6.0,8.0,6,0,6,0,2,1.0,1.0,1.0,6,29,56,75,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,396,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,2.7847358121330723
4,40.72192866323522,-73.98296808530453,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,2,1.0,1.0,1.0,30,60,89,89,31,60,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,1,1,0,1,0,0,0,2603,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,3.291512915129151
2,40.79632,-73.96161,82.0,46.0,21.0,27.0,16,15,1,0,3,1.0,1.0,2.0,0,13,43,318,30,90,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,4295,1181.0,1181.0,0,1,0,0,0,0,1,0,0,0,0,3.020408163265306
3,40.67539,-73.93226,100.0,100.0,2.0,3.0,2,1,1,0,4,1.5,2.0,2.0,30,60,90,365,30,365,15,1,0,4.93,4.93,4.8,5.0,5.0,4.8,4.87,0.98,1,1,1,1,1,1,3,1,0,0,1,0,0,0,0,1803,539.0,441.0,0,1,1,0,1,1,0,1,1,0,1,2.1127450980392157
0,40.66809888156407,-73.951966420592,99.0,23.0,727.0,1336.0,719,0,719,0,1,1.0,4.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,0,0,0,1,2.1127450980392157
1,40.71743381287148,-73.98715921291895,92.0,23.0,6.0,19.0,6,0,6,0,1,1.0,1.0,1.0,0,8,38,312,30,1125,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,3854,470.0,470.0,0,1,1,0,1,0,1,0,1,0,1,3.368715083798883
0,40.68849106729618,-73.9096417756963,100.0,96.0,9.0,10.0,9,0,6,3,2,2.0,1.0,1.0,2,32,62,242,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,221,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.4621848739495797
5,40.76389,-73.98497,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,1.0,28,58,88,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,1,0,0,3.134851138353765
0,40.73865,-73.92731,100.0,100.0,3.0,10.0,1,0,1,0,1,1.5,1.0,1.0,0,0,0,224,30,1125,39,1,0,4.92,4.95,4.87,4.97,5.0,4.87,4.9,0.54,0,0,1,1,1,3,1,1,0,1,0,0,1,0,0,2263,2257.0,125.0,0,0,0,0,1,1,1,1,0,0,1,1.7613636363636365
5,40.71577444539452,-73.95442895875685,100.0,78.69644493311343,1.0,1.0,1,1,0,0,8,4.5,4.0,4.0,30,60,90,180,30,30,13,3,0,4.92,5.0,4.85,5.0,4.92,4.92,4.77,0.82,0,1,1,0,1,2,3,1,0,0,1,0,0,0,0,1402,554.0,421.0,0,1,1,0,1,0,1,0,0,0,1,2.7847358121330723
5,40.7148,-73.96546,100.0,50.0,3.0,8.0,1,1,0,0,5,2.0,2.0,2.0,0,0,0,266,30,1125,40,1,0,4.98,4.93,4.9,4.95,5.0,5.0,4.8,0.87,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4671,1453.0,441.0,0,1,0,1,1,0,1,0,0,1,1,2.7847358121330723
0,40.85179,-73.94323,100.0,78.69644493311343,1.0,3.0,1,0,0,1,1,1.0,1.0,1.0,0,0,0,48,30,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,3356,674.0,674.0,0,0,0,1,0,0,1,0,0,0,0,1.4183006535947713
2,40.68888,-73.91578,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,4,1.0,1.0,0.0,4,17,37,312,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,191,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,1.4621848739495797
1,40.84793118032002,-73.93499813952006,100.0,75.0,1.0,3.0,1,0,1,0,1,1.0,1.0,1.0,29,59,89,364,60,180,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1910,100.0,100.0,0,1,0,1,1,0,1,0,0,1,1,1.4183006535947713
5,40.6587572,-73.9766094,100.0,85.0,14.0,17.0,1,1,0,0,10,2.0,3.0,6.0,7,12,30,149,1,365,101,50,2,4.92,4.94,4.94,4.97,4.93,4.93,4.77,1.15,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3897,2718.0,100.0,0,0,0,0,1,1,1,1,0,0,1,2.7142857142857144
4,40.688039504868165,-73.91206401719904,100.0,97.0,4.0,5.0,2,2,0,0,2,1.0,1.0,1.0,2,15,42,132,1,365,13,13,2,4.85,4.85,5.0,5.0,5.0,4.77,4.85,3.15,0,1,0,0,1,3,3,1,0,1,1,0,0,0,0,310,203.0,105.0,0,1,1,0,1,1,1,1,0,0,1,1.4621848739495797
2,40.8507,-73.90823,100.0,89.0,11.0,23.0,5,3,2,0,2,1.0,1.0,1.0,8,38,68,343,2,28,49,30,0,4.57,4.65,4.67,4.73,4.71,4.55,4.41,1.62,1,1,1,0,1,3,1,1,1,1,0,0,0,1,0,3805,987.0,121.0,0,0,0,1,0,0,1,1,0,0,0,1.5
4,40.79208093995205,-73.96565373539413,100.0,95.0,1.0,4.0,1,0,1,0,4,1.0,3.0,3.0,2,4,15,59,3,60,166,14,2,4.96,4.95,4.94,4.98,4.96,4.98,4.92,2.15,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3553,2394.0,83.0,0,0,0,0,0,1,0,1,0,0,0,3.020408163265306
0,40.69458,-73.84659,100.0,89.0,4.0,4.0,4,0,4,0,1,1.0,1.0,2.0,3,33,63,153,30,365,60,0,0,4.65,4.6,4.73,4.89,4.81,4.68,4.68,0.69,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,2902,2673.0,1853.0,0,1,0,0,0,0,1,0,0,0,0,1.127659574468085
4,40.65853148945936,-73.9613373639187,0.0,50.0,1.0,1.0,1,1,0,0,4,1.0,1.0,1.0,0,0,25,292,30,365,13,6,0,4.62,4.85,4.15,4.92,4.85,4.85,4.77,0.83,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3290,552.0,237.0,0,1,1,0,1,1,1,1,0,0,1,1.792
1,40.75809,-73.86806,100.0,99.0,2.0,4.0,2,0,2,0,1,1.0,1.0,1.0,0,9,26,26,1,20,431,32,3,4.89,4.91,4.9,4.96,4.94,4.65,4.87,5.62,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,2755,2380.0,103.0,0,1,0,0,1,1,1,1,0,0,1,1.8888888888888888
3,40.6839,-73.96096,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,2,1.0,1.0,1.0,6,36,66,66,30,1125,10,0,0,4.9,4.7,5.0,5.0,5.0,4.8,4.7,0.17,0,0,1,0,1,0,3,1,0,1,1,0,0,0,0,3867,1803.0,846.0,0,1,0,0,1,1,1,1,0,0,1,2.541176470588235
0,40.63561927657306,-73.94304511962694,0.0,100.0,2.0,2.0,2,1,1,0,3,1.5,3.0,3.0,29,59,89,364,30,365,1,1,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.08,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,538,438.0,438.0,0,0,0,0,1,1,1,0,0,0,1,1.515
4,40.68333053588867,-73.94183349609375,100.0,78.69644493311343,2.0,2.0,2,1,1,0,2,2.5,2.0,2.0,20,23,53,327,30,60,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,0,1,1,0,1,1,3,1,1,1,1,0,0,0,0,4375,860.0,860.0,0,1,0,1,1,1,1,0,1,0,1,1.8409785932721712
1,40.63231,-73.94628,100.0,78.69644493311343,1.0,29.0,1,1,0,0,4,1.0,1.0,2.0,30,60,90,365,30,30,91,7,0,4.8,4.81,4.92,4.8,4.87,4.78,4.79,1.55,1,0,1,1,1,2,3,1,0,1,1,0,0,0,0,3691,1846.0,380.0,0,1,0,0,1,1,1,1,0,0,1,1.515
3,40.7607804746011,-73.98552839674296,98.0,88.0,2950.0,5154.0,243,3,3,0,4,1.0,1.0,2.0,10,10,11,167,1,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,4.108433734939759
4,40.79372,-73.96688,92.0,86.0,95.0,126.0,91,91,0,0,5,1.0,2.0,2.0,2,2,17,292,30,1125,1,1,0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,0.13,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4522,315.0,315.0,0,1,1,0,1,1,1,0,0,0,1,3.020408163265306
2,40.7609,-73.87744,91.2799962938942,78.69644493311343,5.0,9.0,3,1,2,0,4,1.0,1.0,2.0,10,40,70,345,30,365,21,3,0,4.67,4.62,4.57,4.76,4.71,4.57,4.52,0.96,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,776,738.0,116.0,0,1,1,0,1,1,1,0,0,0,1,1.8888888888888888
3,40.788195637052766,-73.97190232985356,96.0,86.0,17.0,24.0,16,16,0,0,2,1.0,0.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,979,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,3.020408163265306
4,40.73239,-74.00809,97.0,71.0,36.0,77.0,29,29,0,0,5,1.0,2.0,2.0,0,15,45,320,30,365,2,0,0,4.5,3.5,4.0,5.0,5.0,5.0,4.0,0.09,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4610,734.0,704.0,0,1,1,0,1,1,1,1,0,0,1,4.082644628099174
1,40.73023,-73.9559645,100.0,60.0,8.0,8.0,8,0,8,0,2,1.0,1.0,1.0,30,60,90,269,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,640,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,3.1666666666666665
5,40.7607614,-73.98610550000001,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,1,1,1,102,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,4.108433734939759
0,40.82433548061,-73.94959666772026,100.0,100.0,2.0,3.0,2,0,2,0,1,1.0,1.0,1.0,3,33,63,217,30,60,9,2,0,5.0,5.0,5.0,4.89,5.0,4.44,4.78,0.36,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1188,830.0,175.0,0,0,0,0,1,1,0,0,0,0,1,1.9365351629502572
4,40.64540939735083,-73.94749096412906,100.0,78.69644493311343,1.0,2.0,1,1,0,0,4,1.0,2.0,2.0,30,60,90,270,30,1125,8,3,0,4.75,5.0,4.75,4.5,4.63,5.0,4.88,0.6,0,0,1,0,1,1,3,1,0,1,1,0,0,0,0,3865,483.0,425.0,0,0,0,1,1,1,1,1,0,0,1,1.515
2,40.69698116088746,-73.90162583146387,100.0,58.0,3.0,4.0,3,2,1,0,2,1.0,3.0,2.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,1880,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,1,0,0,1,1.2307692307692308
5,40.68116,-73.97014,100.0,98.0,2.0,13.0,2,2,0,0,8,1.5,3.0,6.0,7,15,35,40,3,365,24,24,1,4.96,4.79,4.88,4.92,5.0,5.0,4.67,2.61,1,1,1,1,1,3,3,1,1,1,1,0,0,0,0,3013,356.0,103.0,0,1,1,0,1,1,1,1,0,0,1,3.0869565217391304
0,40.623013632011656,-73.93009653826726,100.0,100.0,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,26,28,58,238,30,30,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,0,1810,101.0,101.0,0,0,1,0,1,1,1,1,0,0,1,1.9574468085106382
5,40.78162,-73.98042,100.0,74.0,11.0,13.0,11,0,11,0,4,1.0,1.0,2.0,29,50,77,330,1,28,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,1850,1010.0,543.0,0,1,1,0,0,0,1,0,0,0,0,3.020408163265306
1,40.77018,-73.83121,100.0,100.0,3.0,3.0,3,0,3,0,2,1.0,1.0,1.0,4,10,24,268,2,60,20,3,0,4.9,4.95,4.8,5.0,5.0,4.8,4.95,0.59,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,3127,1088.0,132.0,0,0,0,0,0,0,0,0,0,0,1,1.2580645161290323
3,40.71022,-73.95777,0.0,25.0,3.0,3.0,2,1,1,0,5,1.0,2.0,2.0,1,31,61,336,30,30,127,0,0,4.91,4.94,4.85,4.96,4.94,4.8,4.83,1.52,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,2601,2590.0,687.0,0,1,1,0,1,1,1,1,0,0,1,2.7847358121330723
1,40.67542,-73.88424,100.0,94.0,2.0,4.0,2,0,2,0,1,1.0,1.0,1.0,1,9,39,129,2,29,72,26,1,4.78,4.79,4.64,4.83,4.9,4.64,4.63,1.78,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,1401,1294.0,102.0,0,0,0,1,0,1,1,1,0,0,1,2.1020408163265305
0,40.75814,-73.89782,91.2799962938942,100.0,3.0,8.0,3,0,3,0,2,1.0,1.0,1.0,30,60,90,90,30,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,2159,504.0,504.0,0,0,0,0,1,0,1,0,0,0,1,1.8888888888888888
4,40.67415,-73.93214,99.0,99.0,6.0,10.0,6,6,0,0,7,1.5,3.0,4.0,2,5,12,120,2,365,20,20,1,4.75,4.7,4.8,4.55,5.0,4.2,4.75,2.14,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,1358,360.0,107.0,0,1,1,0,1,1,1,1,0,0,1,2.1127450980392157
0,40.85024,-73.94077,95.0,69.0,259.0,294.0,216,2,213,1,1,1.0,1.0,1.0,14,42,42,42,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,2315,1385.667299530936,382.2577618941255,1,0,0,0,0,0,1,0,0,0,1,1.4183006535947713
2,40.69902,-73.91387,100.0,100.0,9.0,10.0,9,9,0,0,2,1.0,1.0,1.0,1,1,1,257,30,365,7,2,0,5.0,5.0,5.0,5.0,4.86,4.71,4.57,0.3,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3759,786.0,173.0,0,0,0,0,1,1,1,1,0,0,1,1.4621848739495797
0,40.7428,-73.90492,95.0,69.0,259.0,294.0,216,2,213,1,1,1.0,1.0,1.0,18,46,46,46,30,1125,7,3,0,4.43,4.14,4.57,4.86,4.29,4.86,4.0,0.25,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2315,930.0,146.0,0,0,0,0,0,0,1,0,0,0,1,1.1596638655462186
0,40.78261566162109,-73.9755859375,99.0,71.0,170.0,345.0,130,130,0,0,2,1.0,0.0,1.0,0,26,56,331,30,1125,14,1,0,4.79,4.86,4.71,4.86,4.86,4.93,4.57,0.24,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3188,1805.0,112.0,0,1,1,0,0,0,1,1,0,0,1,3.020408163265306
0,40.67337,-73.9158,91.2799962938942,78.69644493311343,3.0,5.0,3,0,3,0,2,1.5,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,2767,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,2.1127450980392157
